case_name,sent_text,label,hdr_title,hdr_match,hdr_group,y_labelled
ECLI:NL:RBMNE:2020:2811.txt,"Verzoeker stelt dat de schade die hij als gevolg van het onrechtmatige besluit heeft geleden, bestaat uit: a) het inkomen/salaris dat hij in de periode in geding minder heeft verdiend dan wanneer hij bij verweerder in dienst zou zijn gebleven; b) kosten en tijd verbonden aan het voeren van procedures van in totaal [geld]-; c) de kosten van gemiste opleidingen en trainingen van in totaal [geld]; d) immateriële schade ter hoogte van [geld]-.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Ad a: Schade als gevolg van het maken van langere werkweken met minder vrije tij,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker heeft in zijn brief van [datum] toegelicht dat hij door het onrechtmatige besluit in de periode in geding langere werkweken heeft moeten maken om de inkomensterugval te compenseren.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Bij verweerder bedroeg een gemiddelde werkweek 36 uren.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Verzoeker vindt dat verweerder in de nabetaling/verrekening daarom ook van het salaris voor een 36-urige werkweek moet uitgaan en niet van zijn feitelijk genoten inkomen dat gebaseerd is op een gemiddelde werkweek van 40,67 uren (in 2018) respectievelijk 41,94 (in",proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De extra uren die hij in 2018 en 2019 heeft gemaakt (in totaal 430 uren) zijn het gevolg van het onrechtmatige besluit en hij heeft daarvoor zijn vrije tijd moeten inleveren.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker vindt – kort gezegd – dat verweerder niet mag profiteren van zijn inspanning om de schade/inkomensterugval te beperken.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Het is vaste rechtspraak dat de bestuursrechter bij het beantwoorden van de vraag of er bij de toepassing van artikel 8:88 van de Awb voldoende aanleiding is om een gevraagde schadevergoeding toe te kennen, zoveel mogelijk aansluiting moet zoeken bij het civielrechtelijke schadevergoedingsrecht.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,"Voor vergoeding van schade is, in aansluiting op de artikelen 6:162 en 6:98 van het Burgerlijk Wetboek (BW), vereist dat de gestelde schade verband houdt met een onrechtmatig besluit.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,"Alleen die schadeposten komen voor vergoeding in aanmerking die in een zodanig verband staan met dat besluit, dat zij het bestuursorgaan, mede gezien de aard van de aansprakelijkheid en van de schade, als een gevolg van dat besluit kunnen worden toegereken",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Dat brengt mee dat de omvang van de schade wordt bepaald door een vergelijking van de toestand zoals deze in werkelijkheid is met de toestand zoals die (vermoedelijk) zou zijn geweest indien het schadeveroorzakende feit niet zou hebben plaatsgevonden.,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Verder geldt als uitgangspunt dat alleen daadwerkelijk geleden schade voor vergoeding in aanmerking komt en dat bij het wegvallen van een inkomstenbron geen schade wordt geleden als andere inkomsten daarvoor in de plaats komen.,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Ook geldt dat een benadeelde gehouden is om het ontstaan van schade en de omvang van de schade te beperken voor zover dit redelijkerwijs van hem kan worden verlang,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,"Indien hij dat niet doet, kan dit tot gevolg hebben dat de schadevergoedingsplicht op grond van artikel 6:101 van het BW wordt verminder",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,De rechtbank constateert dat verzoeker meer uren heeft gemaakt om de inkomensterugval te beperken en kan begrijpen dat het voor hem oneerlijk voelt dat verweerder die uren volledig verrekent met de nabetaling.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Immers, verzoeker heeft die inspanning verricht en verweerder betaalt daardoor minder uit.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Dit betekent echter niet dat verweerder meer inkomensschade moet vergoeden dan hij al heeft gedaan.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Met verwijzing naar het toetsingskader, zoals in 5 vermeld, oordeelt de rechtbank dat verweerder de omvang van de schade juist heeft bepaald door de toestand zoals die zou zijn geweest (het inkomen dat verzoeker bij voortzetting van het dienstverband zou hebben genoten) te vergelijken met de toestand zoals deze in werkelijkheid is geweest (het inkomen dat verzoeker feitelijk in de periode in geding heeft genoten).",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Verweerder heeft de daadwerkelijke inkomensschade van verzoeker op een juiste wijze vastgesteld door het verschil tussen die inkomsten aan verzoeker te vergoeden.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Dat verzoeker extra uren heeft gemaakt om de inkomensterugval te beperken, betekent niet hij als gevolg daarvan meer schade heeft geleden.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Voor die extra uren heeft verzoeker namelijk ook inkomsten ontvangen.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Dat verzoeker voor die extra uren/inkomsten vrije tijd heeft ingeleverd, leidt niet tot een ander oordeel omdat die omstandigheid binnen de reikwijdte valt van wat van verzoeker redelijkerwijs kan worden verlangd om de schade te beperken.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Bovendien is het gemis aan vrije tijd geen schade als bedoeld in artikel 6:96 BW die voor vergoeding in aanmerking komt.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Ad b: kosten en tijd verbonden aan het voeren van procedures,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,"Verzoeker heeft de volgende schadeposten aangevoerd: - de kosten voor juridisch advies van [naam]; - de reiskosten voor de hoorzitting in bezwaar, het gesprek met [naam] en de zitting bij de rechtbank op [datum] - de kosten aan gemaakte uren voor het bestuderen en het opstellen van de stukken; - de kosten voor zijn heen- en terugreis van Amsterdam naar Malaga, omdat de zitting van de rechtbank op [datum] conflicteerde met deze reis.",proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De rechtbank oordeelt dat de aangevoerde schadeposten niet voor vergoeding in aanmerking komen.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Daarbij overweegt de rechtbank dat de kosten van mr. Hillebrandt niet zien op dit verzoek om schadevergoeding, maar op de procedure over het onrechtmatige besluit.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Ter zitting heeft verzoeker desgevraagd ook verklaard dat hij [datum] – ter voorbereiding van de zitting van [datum] – mr. Hillebrandt om advies heeft gevraag,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Over die kosten heeft de rechtbank bij uitspraak van [datum] al beslist.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Ter toelichting wijst de rechtbank verzoeker op artikel 7:15, derde lid, van de Awb inhoudende dat kosten in de bezwaarprocedure uitsluitend worden vergoed als daar – voordat verweerder de beslissing op bezwaar neemt – om is verzocht.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Ter zitting was mr. Hillebrandt niet aanwezig en ook heeft hij niet geadviseerd over de schade(omvang), zodat ook op die grond geen vergoedingsrecht bestaat.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Verder volgt uit vaste rechtspraak dat tijdverzuim door voorbereidende handelingen, zoals het opstellen of lezen van processtukken en het voorbereiden van een zitting, niet voor vergoeding in aanmerking komen.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Tot slot ziet de rechtbank evenmin grond voor het oordeel dat verweerder verzoekers kosten voor de reis naar Malaga (Spanje) moet vergoeden.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Uit het procesdossier blijkt niet dat verzoeker [datum] als verhinderdata heeft opgegeven.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker heeft verder niet – binnen een week – gereageerd op de brief van [datum] waarin is aangekondigd dat de rechtbank voornemens is de zaak op [datum] te behandelen.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Vervolgens is op [datum] de definitieve datum voor de zitting bepaald (op [datum] Dat deze datum verzoeker achteraf bezien niet uitkwam, omdat hij op het laatste moment er voor heeft gekozen om tóch met zijn echtgenote naar Malaga (Spanje) te gaan, komt dan ook volledig voor zijn rekening en risico.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Ad c: gemiste opleiding en training,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker voert aan dat hij in 2018 en 2019 geen betekenisvolle opleidingsmogelijkheden heeft kunnen benutten.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Daarbij stelt hij dat wanneer zijn dienstverband bij verweerder in de periode in geding zou zijn voortgezet, er gemiddeld voor een bedrag van [geld] aan opleiding en trainingen in hem zou zijn geïnvesteer",proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Door het onrechtmatige besluit is dit niet gebeurd, waardoor hij schade heeft geleden.",proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De rechtbank stelt vast dat niet gesteld of gebleken is dat verzoeker in de periode in geding daadwerkelijk trainingen of cursussen heeft gevolg,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker heeft ook niet aangetoond dat hij enige kosten voor zijn loopbaanontwikkeling heeft gemaakt.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Verder heeft verzoeker niet aangetoond dat en welke concrete carrièrekansen hij heeft gemist en of hij daardoor inkomsten is misgelopen.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Het voorgaande betekent dat verzoeker niet aannemelijk heeft gemaakt dat hij de door hem gestelde schade lijdt.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Ad d: immateriële schade,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Verzoeker voert aan dat hij [datum] in voortdurende onzekerheid verkeerde en dat zijn loopbaanontwikkeling stil kwam te liggen.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Ook kon hij vanwege de financiële onzekerheid en het ontbreken van de eindejaarsuitkering niet een betrokken partner en belangstellende vader zijn en zijn gezin niet de gewenste ontspanning/vermaak (zoals een vakantie of een kort weekend weg) bieden.,proceshandelingen,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Voor nadeel dat niet uit vermogensschade bestaat, heeft een benadeelde overeenkomstig artikel 6:106, eerste lid, van het BW recht op een naar billijkheid vast te stellen schadevergoeding indien de benadeelde in zijn eer of goede naam is geschaad of op andere wijze in zijn persoon is aangetast.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,De wetgever heeft daarbij oog gehad op ernstige inbreuken op de persoonlijke levenssfeer alsook op andere persoonlijkheidsrechten van de benadeelde.,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBMNE:2020:2811.txt,Verder moet worden bedacht dat in gevallen als deze in de regel wel sprake zal zijn van een meer of minder sterk psychisch onbehagen en van een zich gekwetst voelen door een onrechtmatig besluit of daarmee gelijk te stellen handeling van een bestuursorgaan.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De rechtbank kan zich goed voorstellen dat verzoeker – omdat zijn dienstverband ten onrechte niet werd voortgezet – in een onzekere situatie kwam te verkeren en dat hij zijn kansen op de arbeidsmarkt vanwege zijn leeftijd niet rooskleurig achtte.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,"Dat dit een grote impact op verzoeker heeft gehad en dat mogelijk ook sprake is geweest van sterk psychisch onbehagen, vindt de rechtbank heel aannemelijk.",beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Maar verzoeker heeft niet aannemelijk gemaakt dat hij zodanig heeft geleden onder het onrechtmatige besluit dat sprake is van geestelijk letsel dat kan worden beschouwd als een aantasting van zijn persoon in de zin van artikel 6:106 van het BW.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,Zo heeft verzoeker niet aangetoond dat hij meer dan normale psychische spanningen heeft ondervonden noch met medische stukken onderbouwd dat hij als gevolg van het onrechtmatige besluit psychische schade heeft geleden.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De slotsom is dat de door verzoeker gestelde schade niet voor vergoeding in aanmerking komt.,beoordeling,Overwegingen,1,Beoordeling,1
ECLI:NL:RBMNE:2020:2811.txt,De rechtbank: - wijst het verzoek om schadevergoeding af.,beslissing,Beslissing,1,Beslissing,1
ECLI:NL:RBMNE:2020:2811.txt,"Deze uitspraak is gedaan door [naam], voorzitter, en [naam] en [naam] leden,in aanwezigheid van [naam], griffier.",None,Beslissing,1,Beslissing,0
ECLI:NL:RBMNE:2020:2811.txt,De beslissing is uitgesproken op [datum] Als gevolg van maatregelen rondom het Coronavirus is deze uitspraak niet uitgesproken op een openbare uitsprakenzitting.,None,Beslissing,1,Beslissing,0
ECLI:NL:RBMNE:2020:2811.txt,"Zodra het openbaar uitspreken weer mogelijk is, wordt deze uitspraak, voor zover nodig, alsnog in het openbaar uitgesproken. griffier voorzitter Afschrift verzonden aan partijen op:",None,Beslissing,1,Beslissing,0
ECLI:NL:RBNHO:2018:1048.txt,Feiten,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,"De familie [C], bestaande uit [D], [E] en [F], allen woonachtig in [A PLAATSNAAM], bezitten ieder via hun houdstervennootschappen vastgoedbeleggingen in onder andere Nederland en België.",None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,De situatie tot 2013 was als volgt.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,[B BEDRIJF] Investments N.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,(hierna: [B BEDRIJF] ) met enig aandeelhouder [D] bezat 2.053 aandelen in [A BEDRIJF] Beleggingsmaatschappij B.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,(hierna: [A BEDRIJF] Beleggingsmaatschappij) en 216 aandelen in Maatschappij [C BEDRIJF] B.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,(hierna: Maatschappij [C BEDRIJF] ).,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,Eiseres met enig aandeelhouder [E] bezat 2.053 aandelen in [A BEDRIJF] Beleggingsmaatschappij en 216 aandelen in Maatschappij [C BEDRIJF].,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,[D BEDRIJF] Investments N.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,met enig aandeelhouder [F] bezat 2.053 aandelen in [A BEDRIJF] Beleggingsmaatschappij en 218 aandelen in Maatschappij [C BEDRIJF].,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,Mevrouw [G] bezat één aandeel in [A BEDRIJF] Beleggingsmaatschappij.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,[E BEDRIJF] Sarl met enig aandeelhouden [E] bezat 20 aandelen in Maatschappij [C BEDRIJF].,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,Begin 2013 heeft de familie [C] onderling overeenstemming bereikt over een verdeling van de bezittingen.,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,Met betrekking tot de verdeling van het Nederlandse vastgoed is afgesproken dat [B BEDRIJF] 100% aandeelhouder zal worden van [A BEDRIJF] Beleggingsmaatschappij en dat eiseres 100% aandeelhouder zal worden van Maatschappij [C BEDRIJF].,None,Overwegingen,1,Beoordeling,0
ECLI:NL:RBNHO:2018:1048.txt,In 2013 is het aandeel van mevrouw [G] in [A BEDRIJF] Beleggingsmaatschappij ingekocht.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,"Tevens zijn de aandelen die [E BEDRIJF] Sarl in Maatschappij [C BEDRIJF] hield, overgedragen aan eiseres.",materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,[B BEDRIJF] heeft [A BEDRIJF] Investments B.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,"(hierna: [A BEDRIJF] Investments) opgericht, waarin [B BEDRIJF] haar belang in Maatschappij [C BEDRIJF] en [A BEDRIJF] Beleggingsmaatschappij heeft ingebracht.",materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,"Op [datum] heeft eiseres 434 aandelen Maatschappij [C BEDRIJF] verkregen (zijnde een belang van 64,78%) en heeft [A BEDRIJF] Investments 4.106 aandelen [A BEDRIJF] Beleggingsmaatschappij verkregen.",materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,Tot de gedingstukken behoort de akte van levering van de aandelen.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,In de akte van levering wordt gesproken over de koop en verkoop van aandelen.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,Het totale geplaatste kapitaal van Maatschappij [C BEDRIJF] bestond voor de aandelenoverdracht uit 670 aandelen.,materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,"Eiseres hield voor de aandelenoverdracht reeds 236 aandelen in Maatschappij [C BEDRIJF] (zijnde een belang van 35,22%).",materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,"[A BEDRIJF] Beleggingsmaatschappij en Maatschappij [C BEDRIJF] kwalificeren als fictieve onroerende zaken in de zin van artikel 4, eerste lid, onderdeel a, van de Wet op belastingen van rechtsverkeer 1970 (hierna: Wet BR",materiele feiten,Overwegingen,1,Beoordeling,1
ECLI:NL:RBNHO:2018:1048.txt,In geschil is de hoogte van de verschuldigde overdrachtsbelasting.,beoordeling,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,"Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van [datum] (nr. 41591, ECLI:NL:HR2007:AU8559) en van [datum] (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",beoordeling,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,"Niet in geschil is dat op [datum] de vennootschappen Maatschappij [C BEDRIJF] en [A BEDRIJF] Beleggingsmaatschappij kwalificeren als zogenoemde vastgoedvennootschappen als bedoeld in artikel 4, eerste lid, letter a, van de Wet BR",beoordeling,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,"Evenmin is in geschil dat over de verkrijging van de aandelen [A BEDRIJF] Beleggingsmaatschappij overdrachtsbelasting is verschuldigd aangezien het een verkrijging van een kwalificerend belang betreft ex artikel 4, derde lid van de Wet BR",beoordeling,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,Cijfermatig stemmen partijen in met de wederzijdse uitwerking van hun standpunten.,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,Eiseres beantwoordt de in geschil zijnde vragen bevestigend en stelt zich op het standpunt dat de verschuldigde overdrachtsbelasting moet worden gesteld op [geld] Daartoe heeft zij – zakelijk weergegeven – het volgende aangevoer,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,In de eerste plaats is eiseres van mening dat de verdeling van de onroerende zaken kwalificeert als een verdeling van een gemeenschap zoals bedoeld in de artikelen 7 en 12 van de Wet BR,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,"Hiervoor vindt eiseres steun in artikel 4, eerste lid, letter a van de Wet BRV, de parlementaire geschiedenis en een economische benadering van de Wet BR",proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,De verdeling van een gemeenschap die bestaat uit aandelen in vastgoedvennootschappen dient gelijk te worden behandeld als de situatie waarin de gemeenschap bestaat uit rechtstreeks door natuurlijke personen gehouden vastgoe,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,Op grond van de artikelen 7 en 12 van de Wet BRV zou de waarde van de verkrijging verminderd dienen te worden met het aandeel dat eiseres reeds had in de verdeelde goederen.,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,Subsidiair stelt eiseres dat op basis van de doorkijkarresten de conclusie dient te worden getrokken dat niet is beoogd een verkrijging van aandelen in een vastgoedlichaam zwaarder te belasten dan de verkrijging van de onroerende zaak zelf.,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
ECLI:NL:RBNHO:2018:1048.txt,Op grond van de doorkijkarresten dient de juridische structuur te worden weggedacht en als gevolg daarvan zou sprake zijn van gezamenlijk eigendom waarop de artikelen 7 en 12 van de Wet BRV van toepassing zijn.,proceshandelingen,"Geschil11. In geschil is de hoogte van de verschuldigde overdrachtsbelasting. Meer specifiek is in geschil of de artikelen 7 en 12 van de Wet BRV, dan wel de zogenoemde ‘doorkijkarresten’ van de Hoge Raad van 23 februari 2007 (nr. 41591, ECLI:NL:HR2007:AU8559) en van 10 juni 2011 (nr. 10/00498, ECLI:NL:HR:2011:BQ7580) toepassing vinden.",1,Proceshandelingen partijen,1
